id,address,nearbySchoolNum,houseType,soldPrice,lastSoldPrice,rentPrice,bedroom,bathroom,carspace,soldTimeYear,soldTimeMonth,lastSoldTimeYear,lastSoldTimeMonth,rentTimeYear,rentTimeMonth,landSize,buildingSize,buildYear,distanceToCBD,distanceToStation
3668,"5 Ball Road, Mundaring",3,House,430000,170000,,2,1,2,2008,10,2003,4,,,3264,243,1969,30,16
36680,"Lot 916 Chervil Bend, Wattle Grove",1,,245000,,,,,,2012,4,,,,,,,,12,4
36681,"Lot 522 Baddesley, Canning Vale",3,,355000,,,,,,2012,4,,,,,,,,16,3
36682,"Lot 1 Anderson Road, Forrestfield",3,,250000,,,,,,2012,3,,,,,972,,,15,7
36683,"10 Marigold Place, Yangebup",3,House,525000,455000,580,4,2,2,2014,7,2012,2,2014,1,712,172,,19,4
36685,"2/52 SIMPSON STREET, Ardross",3,Townhouse,912000,,,3,2,2,2011,8,,,,,324,197,,7,2
36686,"Lot 301 Chervil Bend, Wattle Grove",1,,249950,,,,,,2011,6,,,,,,,,12,4
36687,"Lot 309 Chervil Bend, Wattle Grove",1,,249000,,,,,,2011,4,,,,,,,,12,4
36688,"850 Munday Avenue, Brookdale",1,,130000,,,,,,2010,10,,,,,556,,,28,2
36689,"30 Honeymyrtle Turn, Stirling",0,House,812000,,,4,2,2,2012,1,,,,,450,212,2005,8,2
3669,"5/3025 Jacoby Street, Mundaring",3,Unit,302000,,,2,1,1,2008,7,,,,,2024,72,1981,29,15
36690,"2 Concord Place, Connolly",1,House,495000,,,4,2,2,2012,1,,,,,701,166,1989,24,1
36691,"8 Celadon Terrace, Aveley",1,House,440000,,,3,2,2,2012,10,,,,,300,160,,21,11
36693,"8 Keilor Lane, Aveley",1,House,648000,,,4,2,2,2012,11,,,,,640,269,2008,21,11
36694,"3 Lich Gte, Aveley",1,House,499999,,,3,2,2,2012,11,,,,,608,223,,21,11
36695,"37 Ridley Street, Aveley",1,House,470000,,450,3,2,2,2012,10,,,2010,11,395,163,,21,10
36697,"24 Turkich Parade, Aveley",1,House,555000,,,4,2,2,2012,10,,,,,720,210,2006,21,11
36698,"32 Vellum Loop, Aveley",1,House,430000,,,3,2,2,2012,10,,,,,430,177,,22,12
36699,"27 Artemis Elb, Aveley",1,House,535000,,,4,2,2,2012,10,,,,,642,239,,21,12
367,"21 St Helena Way, Iluka",0,House,725000,,,4,2,2,2010,10,,,,,687,189,1994,26,2
3670,"9 Luhrs Court, Mundaring",3,House,555000,533000,450,3,1,2,2017,1,2010,1,2011,10,2000,133,1995,30,16
36701,"6 Waite Ridge, Aveley",1,House,480000,,440,4,2,2,,,,,2016,10,608,210,,21,11
36702,"18 Pasalich Bend, Aveley",1,House,520000,,,4,2,2,2012,9,,,,,700,207,2006,21,11
36703,"2 Althrop Way, The Vines",0,House,724000,,,5,2,4,2012,12,,,,,994,346,,24,14
36704,"114 Roxburghe Drive, The Vines",0,House,840000,750000,,4,2,3,2015,1,2012,10,,,711,243,,26,15
36705,"38 Colombard Lane, The Vines",0,House,840000,,,4,2,2,2012,10,,,,,4388,210,1990,25,14
36706,"9 Bordeaux Lane, The Vines",0,House,560000,,330,2,2,2,2012,9,,,2011,12,4706,134,1990,24,14
36708,"45 Derricap Avenue, Ellenbrook",3,House,485000,,490,4,2,2,2010,4,,,2009,4,596,260,,23,14
3671,"5465 Great Eastern Highway, Mundaring",3,House,355000,285000,240,3,1,1,2010,11,2006,3,2006,6,2071,90,1974,27,13
36712,"24 Alcala Street, Ellenbrook",3,House,405000,,,3,2,2,2009,11,,,,,304,123,2008,23,14
36713,"77 Amethyst Parkway, Aveley",1,House,520000,,,4,2,2,2009,11,,,,,656,247,2008,22,13
36714,"18 Farmaner Parkway, Ellenbrook",3,House,463000,,490,4,2,2,2015,3,,,2015,2,576,,,23,14
36715,"19 Taylor Road, Bullsbrook",1,,357000,,,1,1,,2009,10,,,,,2010,126,,37,26
36716,"19 (Lot 168) Taylor Road, Bullsbrook",1,House,357000,,,1,1,,2009,10,,,,,2010,,,37,25
36717,"25 Cohen Vista, Lakelands",1,House,462500,357000,,4,3,2,2012,8,2009,10,,,540,288,2007,59,5
36718,"40 Tmberlane Crescent, Beechboro",3,,240000,,,,,,2009,10,,,,,525,,,11,4
36719,"32 Wexcombe Way, Aveley",1,House,527000,240000,,4,2,2,2013,2,2009,10,,,576,209,,21,10
3672,"12 Cockatoo Drive, Mundaring",3,House,375000,,,3,1,2,2009,12,,,,,2286,,,30,16
36720,"134 Ponte Vecchio Boulevard, Ellenbrook",3,House,463500,,450,4,2,2,2009,10,,,2008,8,621,207,1999,20,12
36721,"8 Safford Avenue, Aveley",1,House,495000,,490,4,2,2,2009,10,,,2016,6,450,188,,22,12
36722,"5 Fleetwood, Ellenbrook",3,House,240000,,,4,2,2,2009,10,,,,,360,,,23,14
36723,"15 Ponte Vecchio Boulevard, Ellenbrook",3,House,475000,,,4,2,2,2009,9,,,,,703,217,1998,20,12
36724,"24 Bronzewing Avenue, Ellenbrook",3,House,395000,355000,380,4,2,2,2014,6,2009,9,2011,2,502,114,,20,11
36725,"60 Granesse Drive, Ellenbrook",3,House,430000,,,4,2,2,2009,9,,,,,594,184,,22,13
36726,"34 Millstream Gove, Ellenbrook",3,House,240000,,,4,2,2,2009,10,,,,,610,,,20,11
3673,"75 Karl Place, Mundaring",3,House,620000,450000,,3,2,2,2015,8,2010,11,,,1829,140,,29,15
36730,"17 Anna Plains Circle, Ellenbrook",3,House,375000,352000,420,3,2,2,2013,4,2011,2,2013,6,360,166,2000,21,13
36731,"6 Bedourie Pass, Ellenbrook",3,House,373000,,,3,2,2,2008,12,,,,,289,158,2008,23,14
36734,"38 Kalinga Drive, Ellenbrook",3,House,560000,,560,4,2,2,2012,3,,,2015,8,730,227,,23,13
36736,"1/8 Augusta Court, Connolly",1,Townhouse,870000,,,3,3,,2012,10,,,,,453,,,25,1
36737,"60 Fairway Circle, Connolly",1,House,690000,,,4,2,2,2012,9,,,,,755,,,25,2
36738,"76 Spyglass Grove, Connolly",1,House,685000,,495,5,2,3,2012,9,,,2016,4,263,,,25,2
36739,"6 Kooralbyn Way, Connolly",1,House,650000,,,4,2,2,2012,9,,,,,761,227,,25,1
3674,"595 Coppin Road, Mundaring",3,House,510000,,,3,1,3,2009,11,,,,,4048,,1967,28,14
36740,"25 Barwon Heads Terrace, Connolly",1,House,643000,,650,4,2,2,2012,8,,,2015,1,838,199,,24,2
36741,"20 Bay Meadow Hts, Connolly",1,House,530000,,,3,2,2,2012,8,,,,,778,,,25,2
36742,"37 Ocean Shores Edge, Connolly",1,House,765000,715000,,4,2,2,2015,4,2012,7,,,612,,1991,25,2
36743,"59 Spyglass Grove, Connolly",1,House,570000,,400,3,2,1,2012,7,,,2006,4,260,160,1995,24,2
36745,"54/15 Bredhurst Road, Marangaroo",2,House,340000,,,3,1,,2012,11,,,,,683,,,14,4
36746,"46 Gaby Way, Marangaroo",2,House,470000,,,4,2,2,2012,10,,,,,477,171,2006,14,5
36747,"82 Berkley Road, Marangaroo",2,House,415000,,,3,1,1,2012,10,,,,,465,105,1995,14,6
36749,"30 Stetson Court, Marangaroo",2,House,499000,390000,,4,2,2,2015,6,2012,10,,,461,154,2001,14,5
3675,"7465 Great Eastern Highway, Mundaring",3,House,585000,,350,3,1,1,2009,11,,,2016,4,2023,,,29,15
36750,"3 Kanto Court, Marangaroo",2,House,425000,395000,,3,1,5,2017,4,,,,,688,116,1990,13,4
36751,"2 Berkley Road, Marangaroo",2,House,371000,,,3,1,1,2012,10,,,,,504,125,1993,14,5
36752,"38b Dardanus Way, Heathridge",3,Duplex,425000,,,3,2,2,2009,10,,,,,928,129,2004,23,1
3676,"5 Tee Avenue, Mundaring",3,House,525000,,,3,1,2,2009,10,,,,,3696,,1961,29,15
36762,"11/227 Scarborough Beach Road, Doubleview",2,Unit,210000,,250,1,1,1,2009,4,,,2016,9,1365,,,9,2
36763,"37 Edwards Entrance, Stratton",1,House,319000,122000,390,4,2,3,2012,6,2002,11,2014,5,467,,,19,4
36764,"3 Burton Retreat, Stratton",1,House,342000,,390,4,2,1,2011,5,,,2016,5,390,184,,19,4
36766,"Lot 410 Brownlie Road, Swan View",2,,11111111,,,,,,2010,6,,,,,1100,,,18,4
3677,"13 Hartung Street, Mundaring",3,House,550000,,,3,2,1,2009,11,,,,,2015,,1984,29,15
36770,"Lot 409 Ensign Drive, Swan View",2,,279000,,,,,,2010,5,,,,,701,,,18,4
36771,"Lot 102 Markham Way, Swan View",2,,270000,,,,,,2009,12,,,,,800,,,19,4
36772,"Lot 101 Markham Way, Swan View",2,,270000,,,,,,2009,12,,,,,800,,,19,4
36775,"Lot 103 Markham Way, Swan View",2,,379000,,,,,,2009,8,,,,,825,,,19,4
36779,"4 43 Morrison Road, Woodbridge",1,Villa,360000,,,3,2,1,2012,3,,,,,1013,,,15,0.56
3678,"415 Gill Street, Mundaring",3,House,530000,,,3,1,1,2009,10,,,,,860,,,29,15
36780,"14 Midvale Place, Midvale",1,House,403000,,385,2,2,2,2012,10,,,2008,11,1057,122,,16,1
36781,"5 Hooley Road, Midvale",1,House,350000,,,2,1,,2012,10,,,,,1022,,1963,17,2
36782,"Lot 2 61 Bushby Street, Midvale",1,,354000,,,,,,2012,10,,,,,534,,,17,2
36783,"87 Victoria Parade, Midvale",1,House,375000,,,3,1,3,2012,9,,,,,845,,1968,17,2
36785,"74 Bushby Street, Midvale",1,House,317000,,300,2,1,1,2012,9,,,2011,3,856,,1972,17,2
36787,"60 Victoria Parade, Midvale",1,House,435000,,375,3,1,2,2012,8,,,2013,10,1440,102,1965,17,2
3679,"945 Martin Road, Mundaring",3,House,728000,690000,,4,2,2,2014,6,2009,12,,,2025,220,1991,28,15
36790,"3/7 Cope Street, Midland",3,Townhouse,77500,,395,3,2,2,2012,11,,,2016,3,256,147,,16,1
36791,"2/7 Cope Street, Midland",3,Townhouse,77500,,,3,2,2,2012,11,,,,,255,147,2012,16,1
36792,"1/7 Cope Street, Midland",3,Townhouse,77500,,495,3,2,,2012,11,,,2012,6,288,145,2012,16,1
36793,"2/136 Morrison Road, Midland",3,Apartment,311000,,,2,1,1,2012,11,,,,,441,,,16,1
36794,"2/112 Morrison Road, Midland",3,House,350000,320000,290,2,1,1,2014,4,2012,10,2016,12,127,67,2012,16,1
36795,"8/57 Loton Avenue, Midland",3,Townhouse,230000,,,4,3,,2012,10,,,,,169,,,16,1
36796,"6/100 Great Northern Highway, Midland",3,House,319000,,,3,2,1,2012,9,,,,,20267,109,,16,1
368,"14 Savannah Way, Iluka",0,House,660000,,,4,2,2,2010,10,,,,,649,214,1996,27,1
3680,"1 Hobbit Glade, Mundaring",3,House,658000,,670,4,2,2,2009,11,,,2013,9,3955,,,28,14
36800,"53 Vanessa Way, Swan View",2,House,377000,,,4,2,2,2012,11,,,,,685,198,,19,4
36801,"1 Pickett Street, Swan View",2,House,417000,395000,370,3,1,1,2015,1,2012,12,2011,11,757,120,,19,4
36802,"31 Travers Way, Swan View",2,House,370000,,,3,1,2,,,,,,,696,,,19,4
36803,"10/69 Gladstone Avenue, Swan View",2,Villa,315000,265000,,2,1,1,2015,3,2012,11,,,151,74,,19,4
36804,"24 Spinebill Drive, Swan View",2,House,400000,,,4,2,2,2012,10,,,,,441,144,,18,3
36805,"130 Blackadder Road, Swan View",2,House,430000,356000,,4,1,2,2014,11,2012,10,,,742,111,,19,4
36806,"18 Luffe Court, Swan View",2,House,425000,,,3,2,1,2012,10,,,,,887,,1993,18,3
36807,"18 Cheney Court, Swan View",2,House,455000,,,3,2,2,2012,10,,,,,899,,,18,3
36808,"64 Swan View Road, Swan View",2,House,165000,,,4,1,4,2012,10,,,,,3119,295,,20,5
36809,"26 Redunca Close, Helena Valley",1,House,509000,465000,485,4,2,2,2016,3,2012,10,2014,11,603,155,1995,16,4
3681,"3 Clipson Crescent, Mundaring",3,House,672000,525000,,4,2,2,2009,10,2006,4,,,2001,217,2003,30,16
36810,"7 Golden Ash Gardens, Helena Valley",1,House,518000,,,4,2,2,2012,10,,,,,686,154,1995,16,4
36811,"21 Glynden Way, Helena Valley",1,House,550000,,,3,2,2,2012,10,,,,,2018,,1972,18,4
36812,"26 Frederic Street, Helena Valley",1,House,429000,,,3,1,2,2012,9,,,,,1005,125,1950,17,4
36813,"13 Glenlea Drive, Helena Valley",1,House,480000,,360,4,1,2,2012,9,,,2010,2,2132,,1976,18,4
36814,"10 Betula Court, Helena Valley",1,House,670000,,700,4,2,2,2012,9,,,2012,11,1008,211,2003,17,3
36815,"8 Golden Ash Gardens, Helena Valley",1,House,499000,,,4,2,2,2012,9,,,,,600,212,1995,16,4
36816,"1220 Katharine Street, Helena Valley",1,House,920000,,575,4,2,3,2012,9,,,2012,9,10060,307,1984,17,4
36817,"515 Clayton Road, Helena Valley",1,House,535000,,,4,2,2,2012,8,,,,,1974,244,1958,18,5
36819,"10/1 Chesterton Drive, Thornlie",3,Villa,165000,,,3,1,1,2012,11,,,,,300,,1990,15,2
3682,"6375 Great Eastern Highway, Mundaring",3,House,455000,,,4,1,2,2009,11,,,,,2030,,,28,14
36820,"1/3 O'Dell Street, Thornlie",3,,415000,,,,,,2012,9,,,,,,,,13,0.20
36821,"21/18 Lester Drive, Thornlie",3,Villa,305000,,,3,1,,2012,9,,,,,247,,,14,0.87
36822,"24 Towncentre Drive, Thornlie",3,House,325000,,,2,1,1,2012,9,,,,,388,,1992,15,2
36823,"Lot 342 Jewel Gardens, Hammond Park",0,,250000,,,,,,2010,5,,,,,360,,,23,3
36825,"Lot 36 Ameer Way, Beeliar",3,,285000,,,,,,2012,11,,,,,482,,,20,5
36826,"Lot 756 Ocean Road Estate, Coogee",1,,469000,,,,,,2012,11,,,,,553,,,19,6
36827,"Lot 20 Ameer Way, Beeliar",3,,295000,,,,,,2012,9,,,,,501,,,20,5
36828,"Lot 654 Corbin Lane, Baldivis",3,,157000,,,,,,2012,9,,,,,370,,,44,5
36829,"Lot 900 Regency Avenue, Baldivis",3,,149000,,,,,,2012,8,,,,,430,,,45,5
3683,"55 Hillcrest Road, Mundaring",3,House,590000,460000,,4,2,2,2009,8,2006,2,,,4030,,1975,30,15
36830,"Lot 561 Atherstone Parade, Baldivis",3,,159000,,,,,,2012,8,,,,,360,,,45,5
36831,"105A Armstrong Road, Wilson",1,,280000,,560,,,,2012,8,,,2014,11,339,161,2013,8,3
36832,"Lot 32 Ameer Way, Beeliar",3,,285000,,,,,,2012,8,,,,,486,,,20,5
36833,"lot 5 Brenchley Drive, Atwell",3,,247000,,,,,,2012,6,,,,,450,,,21,1
36834,"Lot 638 Harperia Way, Baldivis",3,,190000,,,,,,2012,6,,,,,571,,,44,5
36835,"Lot 794 Ocean Road Estate, Coogee",1,,490000,,,,,,2012,6,,,,,605,,,19,6
36836,"Lot 652 Harperia Way, Baldivis",3,,155000,,,,,,2012,5,,,,,356,,,44,5
36837,"Lot 244 Barnevelder Bend, Southern River",2,,208000,,,,,,2012,5,,,,,373,,,19,4
36838,"Lot 24 Ameer Way, Beeliar",3,,288000,,,,,,2012,5,,,,,501,,,20,5
36839,"Lot 292 Barnevelder Bend, Southern River",2,,210000,,,,,,2012,5,,,,,357,,,19,4
3684,"1330 Stevens Street, Mundaring",3,House,665000,,,5,3,2,2009,8,,,,,4383,270,1985,30,16
36840,"Lot 316 COCHINS STREET, Southern River",2,,280000,,,,,,2012,4,,,,,,,,19,3
36841,"Lot 246 BARNEVELDER BEND, Southern River",2,,205000,,,,,,2012,4,,,,,,,,19,4
36842,"Lot 320 Barnevelder bend, Southern River",2,,210000,,,,,,2012,4,,,,,375,,,19,4
36843,"Lot 866 Camelot Street, Baldivis",3,,210000,,,,,,2012,3,,,,,612,,,45,5
36844,"Lot 510 Camelot Street, Baldivis",3,,187000,,,,,,2012,3,,,,,490,,,45,5
36845,"Lot 2098 21 Rodondo Street, Dalyellup",2,,192000,,,,,,2012,3,,,,,627,,,163,98
36846,"Lot 320 Barnevelder Drive, Southern River",2,,210000,,,,,,2012,3,,,,,,,,19,4
36847,"Lot 28 Ameer Way, Beeliar",3,,275000,,,,,,2012,3,,,,,450,,,20,5
36848,"Lot 4 Ameer Way, Beeliar",3,,278000,,,,,,2012,3,,,,,468,,,20,4
36849,"Lot 23 Ameer Way, Beeliar",3,,289000,,,,,,2012,2,,,,,501,,,20,5
3685,"375 Stoneville Road, Mundaring",3,House,1007000,,695,5,2,2,2009,2,,,2016,1,6330,321,1950,29,15
36850,"Lot 281 ANCONA STREET, Southern River",2,,237000,,,,,,2012,2,,,,,467,,,19,3
36851,"Lot 331 COCHINS STREET, Southern River",2,,245000,,,,,,2012,2,,,,,499,,,19,3
36852,"Lot 25 Ameer Way, Beeliar",3,,275000,,,,,,2012,2,,,,,449,,,20,5
36853,"Lot 307 COCHINS STREET, Southern River",2,,275000,,,,,,2012,2,,,,,491,,,19,3
36854,"Lot 3 Ameer Way, Beeliar",3,,275000,,,,,,2012,8,,,,,468,,,20,4
36855,"Lot 5 5 Ameer Way, Beeliar",3,,275000,,,,,,2012,2,,,,,,,,20,4
36856,"Lot 779 Chapel Street, Baldivis",3,,173000,,,,,,2012,2,,,,,450,,,45,5
36857,"Lot 567 Atherstone Parade, Baldivis",3,,159000,,,,,,2012,2,,,,,360,,,45,5
36858,"Lot 114 114 Ninghan lookout, Beeliar",3,,286000,,,,,,2012,1,,,,,,,,20,4
36859,"Lot 232 Cob Road, Henley Brook",0,,232000,,,,,,2011,12,,,,,558,,,18,9
3686,"6305 Great Eastern Highway, Mundaring",3,House,550000,,,4,2,2,2008,11,,,,,2022,300,1984,28,14
36860,"Lot 308 COCHINS STREET, Southern River",2,,250000,,,,,,2011,12,,,,,509,,,19,3
36861,"Lot 311 COCHINS STREET, Southern River",2,,250000,,,,,,2011,12,,,,,509,,,19,3
36862,"Lot 314 COCHINS STREET, Southern River",2,,250000,,,,,,2011,12,,,,,509,,,19,3
36863,"Lot 313 COCHINS STREET, Southern River",2,,250000,,,,,,2011,12,,,,,509,,,19,3
36864,"Lot 315 COCHINS STREET, Southern River",2,,280000,,,,,,2011,12,,,,,587,,,19,3
36865,"Lot 330 COCHINS STREET, Southern River",2,,250000,,,,,,2011,12,,,,,517,,,19,3
36866,"Lot 862 Camelot Street, Baldivis",3,,215000,,,,,,2011,12,,,,,627,,,45,5
36867,"Lot 750 Arthurian Way, Baldivis",3,,218000,,,,,,2011,12,,,,,601,,,45,5
36868,"Lot 749 Arthurian Way, Baldivis",3,,218000,,,,,,2011,12,,,,,601,,,45,5
36869,"Lot 299 Cob Road, Henley Brook",0,,229000,,,,,,2011,12,,,,,480,,,18,9
3687,"7a Barlow Street, Sawyers Valley",1,House,550000,517000,,4,2,2,2015,3,2010,11,,,2000,188,,32,19
36870,"Lot 509 Camelot Street, Baldivis",3,,190000,,,,,,2011,12,,,,,490,,,45,5
36871,"Lot 1033 Ravensfield Road, Baldivis",3,,145000,,,,,,2011,12,,,,,438,,,45,5
36872,"Lot 557 Atherstone Parade, Baldivis",3,,159000,,,,,,2011,12,,,,,360,,,45,5
36873,"Lot 274 Simony Street, Henley Brook",0,,225000,,,,,,2011,10,,,,,570,,,18,8
36874,"Lot 17 MCLAREN Avenue, Beeliar",3,,287000,,,,,,2011,10,,,,,483,,,20,4
36875,"Lot 312 COCHINS STREET, Southern River",2,,250000,,,,,,2011,10,,,,,509,,,19,3
36876,"Lot 213 Pannage Way, Henley Brook",0,,218000,,,,,,2011,10,,,,,492,,,18,9
36877,"12 Blackberry Ramble, Byford",2,,159000,,,,,,2011,9,,,,,480,,,31,5
36878,"Lot 30 MCLAREN Avenue, Beeliar",3,,300000,,,,,,2011,9,,,,,486,,,20,4
36879,"Lot 232 SILKIE LINK, Southern River",2,,239000,,,,,,2011,9,,,,,,,,19,4
3688,"14 Darrowby Place, Sawyers Valley",1,House,585000,338000,,4,2,3,2010,11,2005,8,,,1845,175,2003,33,19
36880,"Lot 310 COCHINS STREET, Southern River",2,,250000,,,,,,2011,9,,,,,509,,,19,3
36881,"Lot 309 COCHINS STREET, Southern River",2,,250000,,,,,,2011,9,,,,,509,,,19,3
36882,"Lot 251 Cobb Road, Henley Brook",0,,233000,,,,,,2011,8,,,,,526,,,,
36883,"Lot 10 Maclaren, Beeliar",3,,215000,,,,,,2011,8,,,,,501,,,20,4
36884,"Lot 16 mclaren, Beeliar",3,House,172000,,,3,2,2,2011,6,,,,,548,,,20,4
36885,"Lot 115 Ninghan lookout, Beeliar",3,,280000,,,,,,2011,5,,,,,,,,20,4
36886,"Lot 198 Park Street, Henley Brook",0,,375000,,,,,,2011,5,,,,,2060,,,19,9
36887,"Lot 200 Park Street, Henley Brook",0,,420000,,,,,,2011,5,,,,,2885,,,19,9
36888,"Lot 203 Park Street, Henley Brook",0,,398000,,,,,,2011,5,,,,,2885,,,19,9
36889,"Lot 204 Park Street, Henley Brook",0,,420000,,,,,,2011,4,,,,,2000,,,19,9
3689,"515 Marshwood Place, Sawyers Valley",1,House,550000,,485,4,2,3,2013,4,,,2012,2,19997,208,1985,34,20
36890,"Lot 205 Park Street, Henley Brook",0,,386000,,,,,,2011,4,,,,,2000,,,19,9
36891,"Lot 199 Park Street, Henley Brook",0,,420000,,,,,,2011,4,,,,,2066,,,19,9
36892,"Lot 277 Bantam Link, Southern River",2,,242000,,,,,,2011,4,,,,,486,,,19,3
36893,"Lot 237 SILKIE WAY, Southern River",2,,239000,,,,,,2011,4,,,,,,,,19,4
36894,"Lot 274 BANTAM LINK, Southern River",2,,242000,,,,,,2011,4,,,,,486,,,19,3
36895,"Lot 1006 Park Street, Henley Brook",0,,450000,,,,,,2011,4,,,,,2940,,,19,9
36896,"Lot 465 Majorelle Parkway, Aubin Grove",1,,300000,,,,,,2011,3,,,,,526,,,24,5
36897,"Lot 463 Stowe Gardens, Aubin Grove",1,,310000,,,,,,2011,3,,,,,581,,,24,5
36898,"Lot 248 Cobb Road, Henley Brook",0,,216000,,,,,,2011,3,,,,,512,,,18,9
36899,"Lot 1005 Park Street, Henley Brook",0,,450000,,,,,,2011,3,,,,,2950,,,19,9
369,"6 O'Mara Boulevard, Iluka",0,House,800000,,,3,2,2,2010,8,,,,,360,237,2005,27,2
3690,"2 Barlow Street, Sawyers Valley",1,House,479000,,,3,3,2,2010,4,,,,,2023,282,1963,32,19
36900,"Lot 464 Majorelle Parkway, Aubin Grove",1,,290000,,,,,,2011,2,,,,,512,,,24,5
36901,"Lot 39 Balboa Loop, Aubin Grove",1,,380000,,,,,,2011,1,,,,,670,,,24,4
36902,"Lot 409 Descanso Loop, Aubin Grove",1,,315000,,,,,,2011,1,,,,,601,,,24,5
36903,"Lot 369 Descanso Loop, Aubin Grove",1,,323000,,,,,,2011,1,,,,,580,,,24,5
36904,"Lot 460 Stowe Garden, Aubin Grove",1,,320000,,,,,,2011,1,,,,,570,,,24,5
36905,"Lot 461 Stowe Garden, Aubin Grove",1,,320000,,,,,,2011,1,,,,,570,,,24,5
36906,"Lot 445 Majorelle Parkway, Aubin Grove",1,,320000,,,,,,2011,1,,,,,577,,,24,5
36907,"Lot 1004 Park Street, Henley Brook",0,,510000,,,,,,2010,12,,,,,2775,,,19,9
36908,"Lot 449 Majorelle Parkway, Aubin Grove",1,,320000,,,,,,2010,12,,,,,578,,,24,5
36909,"Lot 1003 Park Street, Henley Brook",0,,505000,,,,,,2010,12,,,,,2775,,,19,9
3691,"220 Cromwell Road, Sawyers Valley",1,,665000,,,3,1,2,2010,8,,,,,16148,,,32,18
36910,"Lot 2 Park Street, Henley Brook",0,,505000,,,,,,2010,11,,,,,2775,,,19,9
36911,"Lot 769 Borough Road, Baldivis",3,,169000,,,,,,2010,11,,,,,450,,,45,5
36912,"Lot 518 Camelot Street, Baldivis",3,,205000,,,,,,2010,11,,,,,600,,,45,5
36913,"Lot 865 Camelot Street, Baldivis",3,,205000,,,,,,2010,11,,,,,612,,,45,5
36914,"Lot 725 Chapel Street, Baldivis",3,,209000,,,,,,2010,11,,,,,562,,,45,5
36915,"Lot 119 Ninghan, Beeliar",3,,270000,,,,,,2010,11,,,,,,,,20,4
36916,"Lot 259 Pekin, Southern River",2,,189000,,,,,,2010,11,,,,,,,,19,4
36917,"Lot 422 Majorelle Parkway, Aubin Grove",1,,340000,,,,,,2010,11,,,,,738,,,24,5
36918,"Lot 729 Chapel Street, Baldivis",3,,188000,,,,,,2010,10,,,,,557,,,45,5
36919,"Lot 519 Camelot Street, Baldivis",3,,205000,,,,,,2010,10,,,,,600,,,45,5
3692,"6 Darrowby Place, Sawyers Valley",1,House,450000,,420,3,1,2,2014,1,,,2015,3,2477,119,1984,33,19
36920,"Lot 426 Majorelle Parkway, Aubin Grove",1,,330000,,,,,,2010,9,,,,,612,,,24,5
36921,"Lot 1 Park Street, Henley Brook",0,,515000,,,,,,2010,8,,,,,2775,,,19,9
36922,"Lot 240 Avonlee Estate, Henley Brook",0,,275000,,,,,,2010,8,,,,,756,,,,
36923,"Lot 429 Majorelle Parkway, Aubin Grove",1,,335000,,,,,,2010,8,,,,,611,,,24,5
36924,"Lot 217 Avonlee Estate, Henley Brook",0,,241000,,,,,,2010,7,,,,,540,,,,
36925,"Lot 237 Avonlee Estate, Henley Brook",0,,228000,,,,,,2010,7,,,,,576,,,,
36926,"Lot 242 Avonlee Estate, Henley Brook",0,,208000,,,,,,2010,6,,,,,481,,,,
36927,"Lot 220 Avonlee Estate, Henley Brook",0,,205000,,,,,,2010,6,,,,,465,,,,
36928,"Lot 713 Borough Road, Baldivis",3,,169000,,,,,,2010,6,,,,,510,,,45,5
36929,"Lot 523 Regelia Way, Baldivis",3,,195000,,,,,,2010,6,,,,,601,,,45,5
3693,"200 Lacey Street, Sawyers Valley",1,House,1050000,,825,6,3,2,2015,2,,,2012,3,13885,315,1998,32,18
36930,"Lot 532 Camelot Street, Baldivis",3,,155000,,,,,,2010,6,,,,,375,,,45,5
36932,"Lot 414 CAMDEN BLD, Aubin Grove",1,,240000,,,,,,2009,12,,,,,350,,,24,5
36934,"Lot 260 Avonlee Estate, Henley Brook",0,,245000,,,,,,2009,9,,,,,570,,,,
36935,"Lot 415 CamdenBld, Aubin Grove",1,,225000,,,,,,2009,8,,,,,,,,24,5
36937,"58 Catalina Drive, Lakelands",1,,360000,,,4,2,2,2012,10,,,,,586,145,,59,5
36938,"Lot 1885 Hirono Approach, Meadow Springs",0,,197000,,,,,,2012,12,,,,,480,,,61,3
36939,"Lot 2054 Jennerae Bend, Halls Head",1,House,428950,,,4,2,2,2012,10,,,,,560,,,70,8
3694,"355 Cole Road, Sawyers Valley",1,House,615000,570000,,3,2,2,2012,10,2010,11,,,4010,167,,33,20
36940,"Lot 2234 Cruentas Way, Halls Head",1,House,374500,,,4,2,2,2012,10,,,,,368,142,,69,7
36941,"Lot 2319 Venulosa Avenue, Halls Head",1,,175000,,,,,,2012,9,,,,,349,,,69,7
36947,"Lot 48 LOUISIANA GLEN, Banjup",0,,840000,,,,,,2011,10,,,,,20003,,,19,4
36948,"Lot 209 70 Honeymyrtle Loop, Forrestdale",1,,630000,,,,,,2009,9,,,,,2190,,,25,7
3695,"75 Mitton Place, Sawyers Valley",1,,620000,,,4,2,3,2010,1,,,,,1680,168,1982,32,19
36950,"4 Hanson Street, Guilderton",0,House,555000,,,2,1,1,2010,1,,,,,902,94,1967,75,37
36951,"4 Wilding Street, Wongan Hills",0,House,170000,,,3,1,1,2012,10,,,,,997,151,,144,131
36952,"20 Williamson Lane, Stratton",1,House,338000,,320,4,2,1,2017,3,,,2016,12,419,134,1992,19,4
36953,"8 Yeates Lane, Stratton",1,House,320000,,,3,1,3,,,,,,,445,119,,19,4
